"lat","long","accuracy","formatted_address","address_type","status","index"
25.8077281,-80.3002757,"premise","6355 NW 36th St, Virginia Gardens, FL 33166, USA","premise","OK",82770
41.7115565,-72.801507,"premise","9 Farm Springs Rd, Farmington, CT 06032, USA","premise","OK",82771
33.8176447,-117.8546772,"premise","230 W Blueridge Ave, Orange, CA 92865, USA","premise","OK",82772
39.5654306,-104.9235573,"street_address","5555 Boatworks Dr, Littleton, CO 80126, USA","street_address","OK",82773
26.557444,-81.89007,"subpremise","8140 College Pkwy #202, Fort Myers, FL 33919, USA","subpremise","OK",82774
32.885715,-79.9705,"street_address","4950 Virginia Ave, North Charleston, SC 29405, USA","street_address","OK",82775
42.5159445,-83.2653646,"street_address","22305 W 13 Mile Rd, Beverly Hills, MI 48025, USA","street_address","OK",82776
40.7369664,-73.9931755,"street_address","100 5th Ave, New York, NY 10011, USA","street_address","OK",82777
38.8908566,-77.0862328,"subpremise","2200 Wilson Blvd #800arlingtonvirginia22201, Arlington, VA 22201, USA","subpremise","OK",82778
25.7902012,-80.2914414,"street_address","5815 NW 18th St, Miami, FL 33126, USA","street_address","OK",82779
40.7564306,-73.98136,"premise","49 W 45th St, New York, NY 10036, USA","premise","OK",82780
40.6869976,-111.9088987,"subpremise","621 3900 S a1slcutah84123, Salt Lake City, UT 84123, USA","subpremise","OK",82781
25.9868417,-80.1288552,"premise","1835 E Hallandale Beach Blvd, Hallandale Beach, FL 33009, USA","premise","OK",82782
27.9163293,-82.291554,"street_address","1731 S Kings Ave, Brandon, FL 33511, USA","street_address","OK",82783
42.3654015,-71.1727593,"premise","85 Walnut St, Watertown, MA 02472, USA","premise","OK",82784
25.9430635,-80.1470584,"premise","18143 Biscayne Blvd, Aventura, FL 33160, USA","premise","OK",82785
43.8008898,-90.0966648,"premise","1030 Veterans St, Mauston, WI 53948, USA","premise","OK",82786
34.0621882,-118.2878442,"subpremise","3055 Wilshire Blvd #505, Los Angeles, CA 90010, USA","subpremise","OK",82787
34.0060129,-117.8488713,"subpremise","661 S Brea Canyon Rd #2walnutcalifornia91789, Walnut, CA 91789, USA","subpremise","OK",82788
40.747777,-73.894625,"street_address","70-42 Broadway, Jackson Heights, NY 11372, USA","street_address","OK",82789
37.4041344,-121.9790367,"premise","2901 Tasman Dr, Santa Clara, CA 95054, USA","premise","OK",82790
25.82619,-80.3153314,"street_address","7278 NW 58th St, Miami, FL 33166, USA","street_address","OK",82791
40.7648417,-73.9778057,"street_address","111 W 57th St, New York, NY 10019, USA","street_address","OK",82792
29.9512885,-90.0654755,"subpremise","365 Canal St #2929, New Orleans, LA 70130, USA","subpremise","OK",82793
40.7507441,-73.9793762,"premise","90 Park Ave, New York, NY 10016, USA","premise","OK",82794
40.8977569,-80.8304815,"street_address","2308 Southeast Blvd, Salem, OH 44460, USA","street_address","OK",82795
39.4626717,-119.7881157,"premise","5585 Kietzke Ln, Reno, NV 89511, USA","premise","OK",82796
40.7539423,-73.9730985,"street_address","750 3rd Ave, New York, NY 10017, USA","street_address","OK",82797
42.3453176,-71.1000414,"premise","126 Brookline Ave, Boston, MA 02215, USA","premise","OK",82798
38.2562097,-85.7550852,"subpremise","300 W Main St #301charlottesvillevirginia22903, Louisville, KY 40202, USA","subpremise","OK",82799
44.0480811,-123.069175,"premise","1600 Millrace Dr, Eugene, OR 97403, USA","premise","OK",82800
44.3684178,-69.7980093,"street_address","26 Gabriel Dr, Augusta, ME 04330, USA","street_address","OK",82801
42.458829,-71.237937,"street_address","186 Bedford St, Lexington, MA 02420, USA","street_address","OK",82802
40.7137522,-73.9156183,"street_address","5105 Flushing Ave, Maspeth, NY 11378, USA","street_address","OK",82803
34.8462937,-82.3974628,"premise","200 E Broad St, Greenville, SC 29601, USA","premise","OK",82804
NA,NA,NA,NA,NA,"ZERO_RESULTS",82805
44.8974345,-93.4374389,"street_address","5801 Clearwater Dr, Minnetonka, MN 55343, USA","street_address","OK",82806
42.1638268,-87.8763457,"street_address","1 Parkway N, Deerfield, IL 60015, USA","street_address","OK",82807
36.1486985,-95.9839711,"premise","907 S Detroit Ave, Tulsa, OK 74120, USA","premise","OK",82808
39.9668169,-75.555074,"premise","1240 West Chester Pike, West Chester, PA 19382, USA","premise","OK",82809
40.7061601,-74.013708,"street_address","29 Broadway, New York, NY 10006, USA","street_address","OK",82810
39.1727634,-76.7338894,"premise","7257 Parkway Dr, Hanover, MD 21076, USA","premise","OK",82811
34.335454,-119.096658,"street_address","15245 W Telegraph Rd, Santa Paula, CA 93060, USA","street_address","OK",82812
NA,NA,NA,NA,NA,"ZERO_RESULTS",82813
33.4789186,-112.1220902,"subpremise","2804 N 29th Ave #102phoenixarizona85009, Phoenix, AZ 85009, USA","subpremise","OK",82814
29.7384413,-95.4788595,"street_address","5718 Westheimer Rd, Houston, TX 77057, USA","street_address","OK",82815
25.7880468,-80.1406619,"street_address","1521 Alton Rd, Miami Beach, FL 33139, USA","street_address","OK",82816
28.7359525,-81.3681586,"subpremise","41 Skyline Dr #1009, Lake Mary, FL 32746, USA","subpremise","OK",82817
38.6415452,-90.3158907,"street_address","6800 Wydown Blvd, Clayton, MO 63105, USA","street_address","OK",82818
37.7479843,-122.4185552,"street_address","3401 Cesar Chavez St, San Francisco, CA 94110, USA","street_address","OK",82819
30.4017815,-97.723683,"street_address","11501 Domain Dr, Austin, TX 78758, USA","street_address","OK",82820
33.8869611,-84.2571206,"premise","4120 Presidential Pkwy, Atlanta, GA 30340, USA","premise","OK",82821
35.176986,-80.924508,"street_address","3801 Rose Lake Dr, Charlotte, NC 28217, USA","street_address","OK",82822
40.5956341,-73.9547201,"street_address","2247 East 16th Street, Brooklyn, NY 11229, USA","street_address","OK",82823
38.386026,-121.452693,"street_address","10207 Franklin Blvd, Elk Grove, CA 95757, USA","street_address","OK",82824
42.583493,-71.3204918,"premise","200 Turnpike Rd, Chelmsford, MA 01824, USA","premise","OK",82825
34.1174405,-118.2473395,"premise","3235 N San Fernando Rd, Los Angeles, CA 90065, USA","premise","OK",82826
33.7019616,-78.8776891,"premise","1705 N Oak St, Myrtle Beach, SC 29577, USA","premise","OK",82827
40.7307522,-73.9455142,"street_address","295 Russell St, Brooklyn, NY 11222, USA","street_address","OK",82828
25.4371881,-80.4943334,"route","SW 355th Terrace, Florida City, FL 33034, USA","route","OK",82829
33.8587348,-118.3031735,"premise","1411 W 190th St, Gardena, CA 90248, USA","premise","OK",82830
33.6954817,-117.8407686,"premise","2025 Alton Pkwy, Irvine, CA 92606, USA","premise","OK",82831
37.5620196,-122.3160913,"street_address","916 S Claremont St, San Mateo, CA 94402, USA","street_address","OK",82832
42.7985001,-71.4744855,"subpremise","32 Daniel Webster Hwy #5, Merrimack, NH 03054, USA","subpremise","OK",82833
41.5786202,-91.2602104,"street_address","1006 N Columbus St, West Liberty, IA 52776, USA","street_address","OK",82834
25.8922231,-80.1639027,"premise","12550 Biscayne Blvd, North Miami, FL 33181, USA","premise","OK",82835
25.8922231,-80.1639027,"premise","12550 Biscayne Blvd, North Miami, FL 33181, USA","premise","OK",82836
33.9190217,-84.2559887,"subpremise","7130 Buford Hwy NE a200doravillegeorgia30340, Doraville, GA 30340, USA","subpremise","OK",82837
29.5665623,-98.4801376,"street_address","13750 San Pedro Ave, San Antonio, TX 78232, USA","street_address","OK",82838
40.705571,-73.951137,"street_address","488 Broadway, Brooklyn, NY 11211, USA","street_address","OK",82839
40.735209,-74.138909,"street_address","15 Libella Ct, Newark, NJ 07105, USA","street_address","OK",82840
26.5879102,-81.8813348,"street_address","43 Barkley Cir, Fort Myers, FL 33907, USA","street_address","OK",82841
39.9864368,-76.6868232,"street_address","2401 Pleasant Valley Rd, York, PA 17402, USA","street_address","OK",82842
37.718316,-122.431285,"street_address","618 Athens St, San Francisco, CA 94112, USA","street_address","OK",82843
40.7093249,-74.0071476,"premise","123 William St, New York, NY 10038, USA","premise","OK",82844
38.1452452,-84.5254598,"street_address","4250 Iron Works Pike, Lexington, KY 40511, USA","street_address","OK",82845
40.7539624,-73.9903147,"premise","242 W 38th St, New York, NY 10018, USA","premise","OK",82846
42.1666888,-70.8837225,"street_address","61 Accord Park Dr, Norwell, MA 02061, USA","street_address","OK",82847
NA,NA,NA,NA,NA,"ZERO_RESULTS",82848
25.7338578,-80.2587047,"street_address","4000 Ponce De Leon Blvd, Coral Gables, FL 33146, USA","street_address","OK",82849
25.7553167,-80.2087945,"premise","2600 SW 3rd Ave, Miami, FL 33129, USA","premise","OK",82850
42.3536916,-71.0584183,"street_address","99 Summer St, Boston, MA 02110, USA","street_address","OK",82851
25.7638909,-80.1905386,"subpremise","999 Brickell Ave #610miamiflorida33131, Miami, FL 33131, USA","subpremise","OK",82852
41.8824143,-87.6272488,"street_address","1 N State St, Chicago, IL 60602, USA","street_address","OK",82853
33.8123646,-84.3630545,"premise","2137 Manchester St NE, Atlanta, GA 30324, USA","premise","OK",82854
40.8129614,-73.9540504,"street_address","416 W 127th St, New York, NY 10027, USA","street_address","OK",82855
38.7493861,-121.2692097,"street_address","220 Harding Blvd, Roseville, CA 95678, USA","street_address","OK",82856
42.9684315,-85.6554749,"premise","540 Crescent St NE, Grand Rapids, MI 49503, USA","premise","OK",82857
47.6103223,-122.3409036,"premise","101 Stewart St, Seattle, WA 98101, USA","premise","OK",82858
40.4276484,-80.1238751,"subpremise","1 Penn Center W #212pittsburghpennsylvania15276, Pittsburgh, PA 15205, USA","subpremise","OK",82859
37.788291,-122.4041588,"street_address","27 Maiden Ln, San Francisco, CA 94108, USA","street_address","OK",82860
39.9654811,-105.1215632,"street_address","1500 Cherry St, Louisville, CO 80027, USA","street_address","OK",82861
25.9330621,-80.1533165,"street_address","17040 W Dixie Hwy, North Miami Beach, FL 33160, USA","street_address","OK",82862
38.8996218,-77.0555117,"street_address","2600 Virginia Ave NW, Washington, DC 20037, USA","street_address","OK",82863
40.7121659,-73.5995292,"route","Hofstra University, Hempstead, NY 11550, USA","route","OK",82864
NA,NA,NA,NA,NA,"ZERO_RESULTS",82865
40.7437266,-73.9884398,"premise","220 5th Ave, New York, NY 10001, USA","premise","OK",82866
40.561213,-83.084692,"street_address","1457 Woodridge Rd, Marion, OH 43302, USA","street_address","OK",82867
41.2736093,-73.0575947,"premise","584 Derby Milford Rd, Orange, CT 06477, USA","premise","OK",82868
38.564349,-92.202661,"street_address","1400 Edgewood Dr, Jefferson City, MO 65109, USA","street_address","OK",82869
27.9489962,-82.5248752,"street_address","500 N Westshore Blvd, Tampa, FL 33609, USA","street_address","OK",82870
34.0667102,-118.384923,"premise","8840 Wilshire Blvd, Beverly Hills, CA 90211, USA","premise","OK",82871
32.9129948,-85.1265525,"street_address","3735 Kia Pkwy, West Point, GA 31833, USA","street_address","OK",82872
44.2210037,-123.2058114,"subpremise","814 Juniper St #2atlantageorgia30308, Junction City, OR 97448, USA","subpremise","OK",82873
38.9463112,-77.3428731,"premise","11490 Commerce Park Dr, Reston, VA 20191, USA","premise","OK",82874
33.3103988,-111.965936,"subpremise","7201 W Oakland St #2, Chandler, AZ 85226, USA","subpremise","OK",82875
40.7027217,-73.9868878,"street_address","68 Jay St, Brooklyn, NY 11201, USA","street_address","OK",82876
40.7464196,-73.9831744,"premise","31 E 32nd St, New York, NY 10016, USA","premise","OK",82877
40.3181301,-75.0948911,"street_address","3921 US-202, Doylestown, PA 18902, USA","street_address","OK",82878
33.4899115,-112.0473371,"premise","3615 N 16th St, Phoenix, AZ 85016, USA","premise","OK",82879
34.281874,-91.334311,"street_address","1503 S Whitehead Dr, DeWitt, AR 72042, USA","street_address","OK",82880
40.813352,-73.548169,"street_address","21 Victorian Ln, Glen Head, NY 11545, USA","street_address","OK",82881
34.2137042,-118.47972,"street_address","15912 Arminta St, Van Nuys, CA 91406, USA","street_address","OK",82882
40.06923,-75.6868799,"street_address","720 Pennsylvania Dr, Exton, PA 19341, USA","street_address","OK",82883
38.8748117,-77.3110296,"premise","3201 Jermantown Rd, Fairfax, VA 22030, USA","premise","OK",82884
32.3020066,-90.1877095,"premise","126 E Amite St, Jackson, MS 39201, USA","premise","OK",82885
32.9396432,-117.0436654,"premise","13135 Danielson St, Poway, CA 92064, USA","premise","OK",82886
42.1794241,-70.9205764,"street_address","175 Derby St, Hingham, MA 02043, USA","street_address","OK",82887
42.356705,-71.0585569,"street_address","1 Milk St, Boston, MA 02109, USA","street_address","OK",82888
26.1888819,-80.1146588,"premise","2400 E Commercial Blvd, Fort Lauderdale, FL 33308, USA","premise","OK",82889
40.5670355,-105.0488633,"street_address","1613 E Prospect Rd, Fort Collins, CO 80525, USA","street_address","OK",82890
41.9400683,-73.3473229,"street_address","116 Johnson Rd, Falls Village, CT 06031, USA","street_address","OK",82891
26.165397,-80.130979,"street_address","3031 NE 12th Terrace, Oakland Park, FL 33334, USA","street_address","OK",82892
30.260038,-81.5447329,"premise","9995 Gate Pkwy N, Jacksonville, FL 32246, USA","premise","OK",82893
34.0230107,-84.1438049,"street_address","2750 Peachtree Industrial Blvd, Duluth, GA 30097, USA","street_address","OK",82894
33.9574029,-118.3758124,"premise","431 Isis Ave, Inglewood, CA 90301, USA","premise","OK",82895
32.3806171,-86.3117849,"premise","200 Commerce St, Montgomery, AL 36104, USA","premise","OK",82896
32.7816176,-96.7919141,"premise","2105 Commerce St, Dallas, TX 75201, USA","premise","OK",82897
37.3791876,-122.1178745,"premise","334 State St, Los Altos, CA 94022, USA","premise","OK",82898
33.214351,-97.144753,"street_address","1115 W Hickory St, Denton, TX 76201, USA","street_address","OK",82899
40.7450919,-73.9831295,"subpremise","460 Park Ave S #204, New York, NY 10016, USA","subpremise","OK",82900
33.784398,-117.993553,"subpremise","12235 Beach Blvd #200cstantoncalifornia90680, Stanton, CA 90680, USA","subpremise","OK",82901
33.6559308,-117.8596709,"premise","19900 MacArthur Blvd, Irvine, CA 92612, USA","premise","OK",82902
33.935715,-84.2524174,"street_address","6801 Governors Lake Pkwy, Norcross, GA 30071, USA","street_address","OK",82903
25.808191,-80.366181,"street_address","10420 NW 37th Terrace, Doral, FL 33178, USA","street_address","OK",82904
40.5508129,-74.472036,"premise","1 New England Ave, Piscataway Township, NJ 08854, USA","premise","OK",82905
34.061949,-118.3421782,"subpremise","5150 Wilshire Blvd #360, Los Angeles, CA 90036, USA","subpremise","OK",82906
36.71159,-119.7827443,"premise","2470 S Cherry Ave, Fresno, CA 93706, USA","premise","OK",82907
34.0417256,-84.3282808,"premise","100 Mansell Ct E, Roswell, GA 30076, USA","premise","OK",82908
39.865919,-75.3605508,"premise","2001 Providence Ave, Chester, PA 19013, USA","premise","OK",82909
28.5155094,-81.3761126,"premise","2401 S Orange Ave, Orlando, FL 32806, USA","premise","OK",82910
40.8395643,-74.0073341,"premise","1050 Slocum Ave, Ridgefield, NJ 07657, USA","premise","OK",82911
39.905534,-83.727855,"street_address","4401 Gateway Blvd, Springfield, OH 45502, USA","street_address","OK",82912
34.0620197,-118.3094601,"subpremise","3807 Wilshire Blvd #400los, Los Angeles, CA 90010, USA","subpremise","OK",82913
26.5136486,-80.0776227,"premise","1501 Corporate Dr, Boynton Beach, FL 33426, USA","premise","OK",82914
32.8266452,-117.1614362,"premise","7191 Engineer Rd, San Diego, CA 92111, USA","premise","OK",82915
39.44839,-119.7467813,"street_address","1150 Trademark Dr, Reno, NV 89521, USA","street_address","OK",82916
42.2495458,-87.8919458,"street_address","1500 W Kennedy Rd, Lake Forest, IL 60045, USA","street_address","OK",82917
26.3114839,-80.1023055,"premise","125 SE 5th Ct, Deerfield Beach, FL 33441, USA","premise","OK",82918
45.0484608,-93.0528555,"street_address","3524 Labore Rd, St Paul, MN 55110, USA","street_address","OK",82919
35.1020896,-81.119876,"street_address","658 Bethel School Rd, Clover, SC 29710, USA","street_address","OK",82920
41.9896766,-88.0323058,"street_address","1222 Hamilton Pkwy, Itasca, IL 60143, USA","street_address","OK",82921
33.0297119,-96.7061391,"subpremise","101 E Park Blvd #600planotexas75074, Plano, TX 75074, USA","subpremise","OK",82922
33.593219,-111.771196,"street_address","14356 E Geronimo Rd, Scottsdale, AZ 85259, USA","street_address","OK",82923
33.6912167,-117.8306892,"street_address","2691 Richter Ave, Irvine, CA 92606, USA","street_address","OK",82924
33.9883764,-118.4393002,"street_address","13335 Maxella Ave, Marina Del Rey, CA 90292, USA","street_address","OK",82925
